CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15394,9,4,2183.54,5,4,5,545,Champions
15395,325,1,107.45,1,1,1,111,Lost
15396,112,1,288.18,2,1,2,212,Lost
15397,289,1,94.0,1,1,1,111,Lost
15398,15,2,1345.53,4,3,4,434,Loyal Customers
15399,0,3,815.77,5,3,3,533,Loyal Customers
15400,91,5,716.2,2,4,3,243,At Risk
15402,148,2,626.77,2,3,3,233,At Risk
15405,188,1,349.1,1,1,2,112,Lost
15406,30,2,510.71000000000004,4,3,3,433,Loyal Customers
15407,33,4,1056.44,3,4,4,344,Loyal Customers
15408,263,1,267.18,1,1,2,112,Lost
15410,83,8,3450.84,2,5,5,255,At Risk
15411,25,4,1358.88,4,4,4,444,Champions
15412,170,1,190.53,2,1,1,211,Lost
15414,9,3,774.9000000000001,5,3,3,533,Loyal Customers
15415,312,1,572.8100000000001,1,1,3,113,Cant Lose
15416,64,4,3984.32,3,4,5,345,Loyal Customers
15417,84,1,508.8,2,1,3,213,Cant Lose
15419,24,1,135.86,4,1,1,411,Promising
15421,58,4,950.36,3,4,4,344,Loyal Customers
15422,322,2,97.7,1,3,1,131,At Risk
15423,37,1,43.5,3,1,1,311,Need Attention
15424,253,2,383.34,1,3,2,132,At Risk
15426,18,5,1447.39,4,4,4,444,Champions
15427,32,3,1483.14,4,3,4,434,Loyal Customers
15428,14,1,93.78,4,1,1,411,Promising
15429,26,2,397.35,4,3,2,432,Others
15432,22,1,171.19,4,1,1,411,Promising
15433,213,2,533.3,1,3,3,133,At Risk
15434,7,5,1041.48,5,4,4,544,Champions
15435,21,1,149.29,4,1,1,411,Promising
15436,11,3,1122.53,5,3,4,534,Loyal Customers
15437,261,1,200.16,1,1,1,111,Lost
15438,130,1,156.57999999999998,2,1,1,211,Lost
15440,54,3,383.68,3,3,2,332,Others
15442,248,1,594.0,1,1,3,113,Cant Lose
15443,1,7,3236.91,5,5,5,555,Champions
15444,8,2,1418.26,5,3,4,534,Loyal Customers
15445,263,1,113.5,1,1,1,111,Lost
15447,330,1,155.17,1,1,1,111,Lost
15448,312,1,494.64,1,1,3,113,Cant Lose
15449,25,3,974.52,4,3,4,434,Loyal Customers
15450,29,1,429.84,4,1,2,412,Promising
15452,29,3,538.73,4,3,3,433,Loyal Customers
15453,1,7,1388.37,5,5,4,554,Champions
15454,361,1,179.1,1,1,1,111,Lost
15456,282,3,447.22,1,3,2,132,At Risk
15457,261,1,237.07,1,1,1,111,Lost
15458,24,1,161.64,4,1,1,411,Promising
15460,353,1,216.76,1,1,1,111,Lost
15462,93,3,234.6,2,3,1,231,At Risk
15463,28,1,126.14,4,1,1,411,Promising
15464,337,1,1048.85,1,1,4,114,Cant Lose
15465,19,18,7354.62,4,5,5,455,Champions
15466,84,1,334.53,2,1,2,212,Lost
15467,8,3,524.88,5,3,3,533,Loyal Customers
15468,50,2,467.51,3,3,2,332,Others
15469,49,2,538.55,3,3,3,333,Loyal Customers
15471,1,1,469.48,5,1,2,512,Promising
15472,112,1,371.56,2,1,2,212,Lost
15473,13,7,1771.2,4,5,4,454,Champions
15475,76,1,454.10999999999996,2,1,2,212,Lost
15478,39,2,1441.42,3,3,4,334,Loyal Customers
15480,115,1,905.5,2,1,3,213,Cant Lose
15482,15,12,11054.96,4,5,5,455,Champions
15483,160,4,233.81,2,4,1,241,At Risk
15484,0,4,3594.31,5,4,5,545,Champions
15485,29,3,2575.0,4,3,5,435,Loyal Customers
15488,92,1,91.32000000000001,2,1,1,211,Lost
15489,22,3,1134.28,4,3,4,434,Loyal Customers
15491,94,6,3100.09,2,5,5,255,At Risk
15492,27,2,659.4599999999999,4,3,3,433,Loyal Customers
15493,32,5,2001.8,4,4,4,444,Champions
15494,20,2,1299.23,4,3,4,434,Loyal Customers
15497,17,2,1262.2,4,3,4,434,Loyal Customers
15498,2,27,13316.4,5,5,5,555,Champions
15500,7,4,1131.56,5,4,4,544,Champions
15502,15,12,10384.93,4,5,5,455,Champions
15503,362,1,147.09,1,1,1,111,Lost
15504,80,1,52.83,2,1,1,211,Lost
15505,52,5,3610.96,3,4,5,345,Loyal Customers
15506,22,3,979.26,4,3,4,434,Loyal Customers
15507,171,1,492.36,2,1,3,213,Cant Lose
15508,188,6,1000.27,1,5,4,154,At Risk
15510,330,1,250.0,1,1,1,111,Lost
15511,11,5,909.23,5,4,3,543,Loyal Customers
15512,155,2,121.0,2,3,1,231,At Risk
15513,32,19,14758.220000000001,4,5,5,455,Champions
15514,11,11,4139.46,5,5,5,555,Champions
15516,44,3,62.43,3,3,1,331,Others
15517,232,1,267.03,1,1,2,112,Lost
15518,63,8,1942.45,3,5,4,354,Loyal Customers
15520,1,1,343.5,5,1,2,512,Promising
15521,39,8,3000.2,3,5,5,355,Loyal Customers
15522,32,2,398.84,4,3,2,432,Others
15523,83,1,412.01000000000005,2,1,2,212,Lost
15524,24,1,440.0,4,1,2,412,Promising
15525,1,3,825.92,5,3,3,533,Loyal Customers
15526,32,2,148.44,4,3,1,431,Others
15527,18,8,2429.78,4,5,5,455,Champions
15528,253,1,229.33,1,1,1,111,Lost
15529,22,11,3995.23,4,5,5,455,Champions
15530,21,4,1502.35,4,4,4,444,Champions
15531,7,2,2007.44,5,3,4,534,Loyal Customers
15532,24,4,1580.93,4,4,4,444,Champions
15533,18,3,807.57,4,3,3,433,Loyal Customers
15535,172,4,536.4,2,4,3,243,At Risk
15537,162,1,110.92,2,1,1,211,Lost
15539,6,1,538.46,5,1,3,513,Promising
15540,10,1,213.3,5,1,1,511,Promising
15541,113,1,85.13000000000001,2,1,1,211,Lost
15543,287,1,127.86,1,1,1,111,Lost
15544,8,9,3546.71,5,5,5,555,Champions
15545,53,2,292.71999999999997,3,3,2,332,Others
15547,6,14,4954.84,5,5,5,555,Champions
15549,76,3,1693.26,2,3,4,234,At Risk
15550,3,4,575.63,5,4,3,543,Loyal Customers
15551,36,1,436.06,3,1,2,312,Need Attention
15552,216,1,90.12,1,1,1,111,Lost
15553,59,1,437.23,3,1,2,312,Need Attention
15554,277,1,217.2,1,1,1,111,Lost
15555,11,16,4805.17,5,5,5,555,Champions
15556,23,1,279.77,4,1,2,412,Promising
15557,28,1,473.65000000000003,4,1,2,412,Promising
15561,11,4,800.59,5,4,3,543,Loyal Customers
15562,351,1,134.55,1,1,1,111,Lost
15563,21,4,1400.44,4,4,4,444,Champions
15565,49,2,173.16,3,3,1,331,Others
15567,18,1,186.01,4,1,1,411,Promising
15568,2,3,758.29,5,3,3,533,Loyal Customers
15569,103,5,1375.71,2,4,4,244,At Risk
15570,6,12,4165.52,5,5,5,555,Champions
15571,11,4,650.4300000000001,5,4,3,543,Loyal Customers
15572,4,7,2552.86,5,5,5,555,Champions
15573,31,2,607.45,4,3,3,433,Loyal Customers
15574,177,4,702.25,2,4,3,243,At Risk
15576,37,1,940.6700000000001,3,1,3,313,Others
15577,150,3,258.88,2,3,2,232,At Risk
15578,161,1,127.1,2,1,1,211,Lost
15579,68,2,348.6,3,3,2,332,Others
15581,120,13,3679.9700000000003,2,5,5,255,At Risk
15582,24,3,682.9100000000001,4,3,3,433,Loyal Customers
15584,23,4,725.11,4,4,3,443,Loyal Customers
15585,176,1,455.3,2,1,2,212,Lost
15587,49,4,913.6800000000001,3,4,3,343,Loyal Customers
15589,255,3,478.53000000000003,1,3,2,132,At Risk
15592,46,1,388.58,3,1,2,312,Need Attention
15593,70,1,199.8,3,1,1,311,Need Attention
15594,15,5,1771.78,4,4,4,444,Champions
15596,100,5,1406.59,2,4,4,244,At Risk
15597,34,1,324.57,3,1,2,312,Need Attention
15598,52,1,240.68,3,1,1,311,Need Attention
15599,26,2,761.74,4,3,3,433,Loyal Customers
15601,10,14,6776.56,5,5,5,555,Champions
15602,7,9,1297.8700000000001,5,5,4,554,Champions
15603,78,1,48.480000000000004,2,1,1,211,Lost
15604,51,1,216.39,3,1,1,311,Need Attention
15605,35,5,1198.23,3,4,4,344,Loyal Customers
15606,60,9,2920.16,3,5,5,355,Loyal Customers
15607,336,1,104.76,1,1,1,111,Lost
15608,27,4,1093.68,4,4,4,444,Champions
15609,183,1,298.48,1,1,2,112,Lost
15610,51,1,112.46000000000001,3,1,1,311,Need Attention
15611,9,13,1591.45,5,5,4,554,Champions
15612,35,2,195.15,3,3,1,331,Others
15615,9,23,10399.74,5,5,5,555,Champions
15618,32,4,776.851,4,4,3,443,Loyal Customers
15619,10,1,336.40000000000003,5,1,2,512,Promising
15620,56,3,1553.18,3,3,4,334,Loyal Customers
15621,3,4,1293.03,5,4,4,544,Champions
15622,42,9,3709.56,3,5,5,355,Loyal Customers
15623,140,1,301.03,2,1,2,212,Lost
15624,116,4,588.13,2,4,3,243,At Risk
15625,103,4,1534.26,2,4,4,244,At Risk
15626,74,2,675.8,2,3,3,233,At Risk
15628,4,9,2870.2400000000002,5,5,5,555,Champions
15630,44,2,1186.35,3,3,4,334,Loyal Customers
15632,15,8,3285.31,4,5,5,455,Champions
15634,16,1,243.55,4,1,1,411,Promising
15636,89,2,724.76,2,3,3,233,At Risk
15637,52,1,223.36,3,1,1,311,Need Attention
15639,133,1,425.32,2,1,2,212,Lost
15640,3,15,12515.66,5,5,5,555,Champions
15641,104,4,1887.2,2,4,4,244,At Risk
15643,191,3,664.0,1,3,3,133,At Risk
15644,165,4,813.0,2,4,3,243,At Risk
15645,18,1,612.01,4,1,3,413,Promising
15646,157,3,447.64000000000004,2,3,2,232,At Risk
15648,203,2,657.35,1,3,3,133,At Risk
15649,335,2,816.0,1,3,3,133,At Risk
15651,36,3,646.3,3,3,3,333,Loyal Customers
15652,90,1,337.74,2,1,2,212,Lost
15653,92,2,877.4399999999999,2,3,3,233,At Risk
15654,8,2,922.53,5,3,3,533,Loyal Customers
15655,242,1,560.67,1,1,3,113,Cant Lose
15656,44,4,748.5,3,4,3,343,Loyal Customers
15657,22,1,30.0,4,1,1,411,Promising
15658,189,5,1024.1000000000001,1,4,4,144,At Risk
15659,43,1,306.45,3,1,2,312,Need Attention
15660,24,9,1600.86,4,5,4,454,Champions
15661,316,2,309.8,1,3,2,132,At Risk
15663,105,1,138.14,2,1,1,211,Lost
15664,50,1,386.43,3,1,2,312,Need Attention
15665,167,2,2242.01,2,3,5,235,At Risk
15667,39,1,301.32,3,1,2,312,Need Attention
15668,217,1,76.32000000000001,1,1,1,111,Lost
15669,39,4,684.34,3,4,3,343,Loyal Customers
15670,296,1,173.05,1,1,1,111,Lost
15671,18,7,2657.13,4,5,5,455,Champions
15673,87,4,2881.02,2,4,5,245,At Risk
15674,72,5,2446.6,2,4,5,245,At Risk
15675,80,3,323.69,2,3,2,232,At Risk
15676,18,3,3435.76,4,3,5,435,Loyal Customers
15677,48,1,657.23,3,1,3,313,Others
15678,52,1,352.7,3,1,2,312,Need Attention
15679,23,4,781.28,4,4,3,443,Loyal Customers
15680,8,3,1333.68,5,3,4,534,Loyal Customers
15681,24,5,1426.16,4,4,4,444,Champions
15683,116,1,193.75,2,1,1,211,Lost
15687,8,9,2993.1,5,5,5,555,Champions
15689,119,2,254.1,2,3,2,232,At Risk
15690,3,2,239.76,5,3,1,531,Others
15691,251,1,136.8,1,1,1,111,Lost
15692,27,1,191.04,4,1,1,411,Promising
15694,0,14,6479.4,5,5,5,555,Champions
15695,266,2,409.98,1,3,2,132,At Risk
15696,32,8,2736.46,4,5,5,455,Champions
15699,17,1,309.65,4,1,2,412,Promising
15700,171,2,696.68,2,3,3,233,At Risk
15701,1,4,1542.14,5,4,4,544,Champions
15703,264,1,211.5,1,1,1,111,Lost
15704,139,4,2293.62,2,4,5,245,At Risk
15705,200,1,143.1,1,1,1,111,Lost
15706,63,4,1060.56,3,4,4,344,Loyal Customers
15707,34,4,945.58,3,4,4,344,Loyal Customers
15708,40,7,3364.2400000000002,3,5,5,355,Loyal Customers
15709,283,1,133.25,1,1,1,111,Lost
15712,8,5,1072.3600000000001,5,4,4,544,Champions
15713,142,2,356.7,2,3,2,232,At Risk
15714,11,2,330.88,5,3,2,532,Others
15716,145,4,1118.81,2,4,4,244,At Risk
15717,233,1,150.3,1,1,1,111,Lost
15719,32,13,5045.61,4,5,5,455,Champions
15720,23,1,598.73,4,1,3,413,Promising
15721,11,1,507.08,5,1,3,513,Promising
15722,35,5,2222.56,3,4,5,345,Loyal Customers
15723,364,1,203.1,1,1,1,111,Lost
15724,200,2,218.25,1,3,1,131,At Risk
15725,14,1,415.25,4,1,2,412,Promising
15727,16,7,5178.96,4,5,5,455,Champions
15729,212,1,85.0,1,1,1,111,Lost
15730,65,3,1120.88,3,3,4,334,Loyal Customers
15732,211,2,294.12,1,3,2,132,At Risk
15733,282,1,162.3,1,1,1,111,Lost
15734,114,2,1339.45,2,3,4,234,At Risk
15737,14,8,1205.1200000000001,4,5,4,454,Champions
15738,18,16,4812.42,4,5,5,455,Champions
15739,65,1,449.12,3,1,2,312,Need Attention
15740,48,1,154.88,3,1,1,311,Need Attention
15743,15,4,784.46,4,4,3,443,Loyal Customers
15744,77,1,34.8,2,1,1,211,Lost
15745,18,4,1094.59,4,4,4,444,Champions
15746,133,1,196.88,2,1,1,211,Lost
15747,12,3,974.04,5,3,4,534,Loyal Customers
15748,39,1,149.31,3,1,1,311,Need Attention
15749,234,3,44534.3,1,3,5,135,At Risk
15750,2,8,2465.48,5,5,5,555,Champions
15752,39,7,2637.38,3,5,5,355,Loyal Customers
15753,304,1,79.2,1,1,1,111,Lost
15754,50,3,458.57,3,3,2,332,Others
15755,9,6,2364.25,5,5,5,555,Champions
15756,60,4,532.96,3,4,3,343,Loyal Customers
15757,65,2,714.42,3,3,3,333,Loyal Customers
15758,24,1,205.25,4,2,1,421,Promising
15759,217,3,253.04,1,3,2,132,At Risk
15762,64,2,583.75,3,3,3,333,Loyal Customers
15763,31,2,1086.92,4,3,4,434,Loyal Customers
15764,87,6,3279.97,2,5,5,255,At Risk
15766,63,1,315.06,3,2,2,322,Need Attention
15768,115,3,621.8299999999999,2,4,3,243,At Risk
15769,6,26,56252.72,5,5,5,555,Champions
15773,5,1,635.6800000000001,5,2,3,523,Promising
15774,68,1,270.8,3,2,2,322,Need Attention
15775,244,1,104.9,1,2,1,121,Lost
15776,132,1,241.62,2,2,1,221,Lost
15777,240,4,1047.11,1,4,4,144,At Risk
15780,183,3,475.28000000000003,1,4,2,142,At Risk
15781,24,3,345.46,4,4,2,442,Others
15782,9,3,2614.7400000000002,5,4,5,545,Champions
15783,10,1,246.3,5,2,1,521,Promising
15785,32,5,2328.9700000000003,4,4,5,445,Champions
15786,45,3,4932.2,3,4,5,345,Loyal Customers
15787,25,3,948.05,4,4,4,444,Champions
15789,357,1,351.3,1,2,2,122,Lost
15790,9,1,220.85,5,2,1,521,Promising
15791,43,2,1612.69,3,3,4,334,Loyal Customers
15793,14,3,965.61,4,4,4,444,Champions
15795,149,1,610.01,2,2,3,223,Cant Lose
15796,0,8,2711.56,5,5,5,555,Champions
15797,112,4,2207.4,2,4,5,245,At Risk
15799,75,3,884.14,2,4,3,243,At Risk
15800,106,2,699.08,2,3,3,233,At Risk
15801,45,3,1063.95,3,4,4,344,Loyal Customers
15802,142,1,451.42,2,2,2,222,Lost
15803,50,1,415.82000000000005,3,2,2,322,Need Attention
15804,0,13,4206.39,5,5,5,555,Champions
15805,22,17,5528.4800000000005,4,5,5,455,Champions
15806,45,3,784.58,3,4,3,343,Loyal Customers
15807,49,3,903.9,3,4,3,343,Loyal Customers
15808,305,4,3734.9700000000003,1,4,5,145,At Risk
15809,35,5,515.77,3,4,3,343,Loyal Customers
15810,78,4,1391.98,2,4,4,244,At Risk
15811,21,6,2218.62,4,5,5,455,Champions
15812,106,5,1801.14,2,4,4,244,At Risk
15813,207,2,1303.9099999999999,1,3,4,134,At Risk
15814,16,4,1945.33,4,4,4,444,Champions
15815,63,5,2100.6,3,4,5,345,Loyal Customers
15819,48,4,1905.45,3,4,4,344,Loyal Customers
15820,319,1,206.98,1,2,1,121,Lost
15821,43,2,570.96,3,3,3,333,Loyal Customers
15822,2,2,885.47,5,3,3,533,Loyal Customers
15823,371,1,15.0,1,2,1,121,Lost
15825,171,1,532.94,2,2,3,223,Cant Lose
15826,55,3,1654.31,3,4,4,344,Loyal Customers
15827,72,14,1836.0900000000001,2,5,4,254,At Risk
15829,98,2,636.14,2,3,3,233,At Risk
15830,37,1,576.0,3,2,3,323,Others
15831,57,3,801.76,3,4,3,343,Loyal Customers
15832,253,1,836.79,1,2,3,123,Cant Lose
15834,69,4,2233.75,3,4,5,345,Loyal Customers
15835,43,4,954.09,3,4,4,344,Loyal Customers
15836,49,1,137.37,3,2,1,321,Need Attention
15837,64,1,391.98,3,2,2,322,Need Attention
15838,10,19,33643.08,5,5,5,555,Champions
15839,32,3,1048.49,4,4,4,444,Champions
15840,58,2,355.56,3,3,2,332,Others
15841,72,4,1224.06,2,4,4,244,At Risk
15843,303,1,118.95000000000002,1,2,1,121,Lost
15844,45,1,130.73999999999998,3,2,1,321,Need Attention
15845,17,8,3711.77,4,5,5,455,Champions
15847,37,2,389.27,3,3,2,332,Others
15850,18,2,238.85,4,3,1,431,Others
15852,186,2,160.71,1,3,1,131,At Risk
15853,51,1,110.8,3,2,1,321,Need Attention
15854,3,12,2974.65,5,5,5,555,Champions
15855,136,5,712.24,2,4,3,243,At Risk
15856,3,27,16387.57,5,5,5,555,Champions
15857,18,1,297.0,4,2,2,422,Promising
15858,15,5,1438.85,4,4,4,444,Champions
15860,40,8,977.21,3,5,4,354,Loyal Customers
15861,11,8,3165.36,5,5,5,555,Champions
15862,7,4,832.88,5,4,3,543,Loyal Customers
15863,25,2,68.84,4,3,1,431,Others
15864,21,6,1936.3200000000002,4,5,4,454,Champions
15865,40,3,895.13,3,4,3,343,Loyal Customers
15866,100,1,230.53,2,2,1,221,Lost
15867,4,15,3812.64,5,5,5,555,Champions
15869,276,2,149.64,1,3,1,131,At Risk
15870,32,1,354.09000000000003,4,2,2,422,Promising
15872,14,2,360.93,4,3,2,432,Others
15874,63,7,4405.88,3,5,5,355,Loyal Customers
15877,1,2,493.28,5,3,3,533,Loyal Customers
15880,368,1,343.28000000000003,1,2,2,122,Lost
15881,311,5,501.39000000000004,1,4,3,143,At Risk
15882,198,4,516.36,1,4,3,143,At Risk
15883,1,2,396.48,5,3,2,532,Others
15885,92,3,379.35,2,4,2,242,At Risk
15886,59,1,181.09,3,2,1,321,Need Attention
15888,80,1,168.31,2,2,1,221,Lost
15889,156,2,446.87,2,3,2,232,At Risk
15891,226,1,524.52,1,2,3,123,Cant Lose
15894,252,2,263.55,1,3,2,132,At Risk
15895,149,1,179.17,2,2,1,221,Lost
15897,193,2,222.05,1,3,1,131,At Risk
15898,0,5,1388.88,5,4,4,544,Champions
15899,368,1,56.25,1,2,1,121,Lost
15900,23,1,351.11,4,2,2,422,Promising
15901,16,3,363.88,4,4,2,442,Others
15903,9,7,5126.76,5,5,5,555,Champions
15904,7,1,164.68,5,2,1,521,Promising
15906,19,7,1567.69,4,5,4,454,Champions
15907,3,3,967.45,5,4,4,544,Champions
15909,173,1,191.94,2,2,1,221,Lost
15910,0,8,1232.18,5,5,4,554,Champions
15912,177,2,264.62,2,3,2,232,At Risk
15916,15,8,1528.09,4,5,4,454,Champions
15917,247,1,123.1,1,2,1,121,Lost
15918,190,2,334.23,1,3,2,132,At Risk
15919,19,2,639.89,4,3,3,433,Loyal Customers
15920,153,4,167.5,2,4,1,241,At Risk
15921,172,1,336.03000000000003,2,2,2,222,Lost
15922,372,1,369.5,1,2,2,122,Lost
15923,372,1,127.08,1,2,1,121,Lost
15925,193,1,207.15,1,2,1,121,Lost
15930,66,1,426.63,3,2,2,322,Need Attention
15932,3,8,2495.87,5,5,5,555,Champions
15933,20,3,1107.46,4,4,4,444,Champions
15935,238,2,416.86,1,3,2,132,At Risk
15937,63,1,145.35,3,2,1,321,Need Attention
15938,111,5,404.58,2,4,2,242,At Risk
15939,89,15,6115.01,2,5,5,255,At Risk
15940,310,1,35.8,1,2,1,121,Lost
15942,133,1,337.44,2,2,2,222,Lost
15944,276,1,325.1,1,2,2,122,Lost
15945,364,1,181.0,1,2,1,121,Lost
15947,82,1,1708.24,2,2,4,224,Cant Lose
15948,7,2,955.24,5,3,4,534,Loyal Customers
15949,16,2,364.72,4,3,2,432,Others
15950,31,4,1765.51,4,4,4,444,Champions
15951,8,2,708.22,5,3,3,533,Loyal Customers
15952,33,4,806.57,3,4,3,343,Loyal Customers
15953,14,8,1659.3799999999999,4,5,4,454,Champions
15955,23,14,4416.26,4,5,5,455,Champions
15957,31,1,428.89,4,2,2,422,Promising
15958,73,1,104.35,2,2,1,221,Lost
15963,19,2,470.76,4,3,2,432,Others
15965,16,4,845.64,4,4,3,443,Loyal Customers
15967,22,2,418.83,4,3,2,432,Others
15969,2,3,666.1,5,4,3,543,Loyal Customers
15970,303,1,314.1,1,2,2,122,Lost
15971,17,12,4199.85,4,5,5,455,Champions
15973,366,1,307.82000000000005,1,2,2,122,Lost
15974,38,7,3442.15,3,5,5,355,Loyal Customers
15975,83,1,371.01,2,2,2,222,Lost
15976,164,2,430.94,2,3,2,232,At Risk
15977,16,2,1054.73,4,3,4,434,Loyal Customers
15978,76,1,1098.78,2,2,4,224,Cant Lose
15980,88,3,2398.86,2,4,5,245,At Risk
15981,24,8,3408.48,4,5,5,455,Champions
15983,21,4,1475.02,4,4,4,444,Champions
15984,2,10,2837.67,5,5,5,555,Champions
15985,122,2,1142.42,2,3,4,234,At Risk
15986,29,1,168.12,4,2,1,421,Promising
15987,11,7,1451.28,5,5,4,554,Champions
15988,18,1,158.03,4,2,1,421,Promising
15990,43,2,792.11,3,3,3,333,Loyal Customers
15992,3,1,41.989999999999995,5,2,1,521,Promising
15993,8,7,2797.57,5,5,5,555,Champions
15994,54,1,427.07,3,2,2,322,Need Attention
15996,87,6,1060.68,2,5,4,254,At Risk
15998,36,5,3089.97,3,4,5,345,Loyal Customers
16000,2,3,12393.7,5,4,5,545,Champions
16003,29,5,2735.37,4,4,5,445,Champions
16005,11,4,615.39,5,4,3,543,Loyal Customers
16006,210,1,101.4,1,2,1,121,Lost
16007,47,4,1701.94,3,4,4,344,Loyal Customers
16008,23,3,478.78,4,4,2,442,Others
16009,21,4,992.71,4,4,4,444,Champions
16010,245,3,407.5,1,4,2,142,At Risk
16011,7,16,3362.71,5,5,5,555,Champions
16012,34,3,1415.29,3,4,4,344,Loyal Customers
16013,3,47,37130.6,5,5,5,555,Champions
16014,37,3,662.38,3,4,3,343,Loyal Customers
16015,3,3,705.39,5,4,3,543,Loyal Customers
16016,2,8,1508.76,5,5,4,554,Champions
16017,46,1,211.88,3,2,1,321,Need Attention
16018,38,2,408.90000000000003,3,3,2,332,Others
16019,46,9,3786.2400000000002,3,5,5,355,Loyal Customers
16020,16,3,851.01,4,4,3,443,Loyal Customers
16022,259,1,628.28,1,2,3,123,Cant Lose
16023,45,3,719.81,3,4,3,343,Loyal Customers
16024,11,1,251.24,5,2,2,522,Promising
16025,29,1,439.65999999999997,4,2,2,422,Promising
16026,42,1,236.09,3,2,1,321,Need Attention
16027,91,6,934.62,2,5,3,253,At Risk
16029,38,63,81024.84,3,5,5,355,Loyal Customers
16030,309,1,331.24,1,2,2,122,Lost
16031,91,2,548.94,2,3,3,233,At Risk
16033,5,20,8816.4,5,5,5,555,Champions
16034,195,3,437.7,1,4,2,142,At Risk
16036,86,2,758.92,2,3,3,233,At Risk
16037,269,3,855.02,1,4,3,143,At Risk
16038,7,3,471.78000000000003,5,4,2,542,Others
16040,64,3,1313.55,3,4,4,344,Loyal Customers
16041,30,3,3166.4,4,4,5,445,Champions
16042,21,5,1197.27,4,4,4,444,Champions
16043,37,4,773.99,3,4,3,343,Loyal Customers
16045,119,4,1340.7,2,4,4,244,At Risk
16048,372,2,256.44,1,3,2,132,At Risk
16049,39,3,1111.79,3,4,4,344,Loyal Customers
16050,173,1,137.9,2,2,1,221,Lost
16052,53,1,362.06,3,2,2,322,Need Attention
16053,32,2,1511.95,4,3,4,434,Loyal Customers
16054,144,1,783.9,2,2,3,223,Cant Lose
16055,220,1,134.8,1,2,1,121,Lost
16056,44,1,664.85,3,2,3,323,Others
16057,15,7,2263.12,4,5,5,455,Champions
16059,65,6,1459.8600000000001,3,5,4,354,Loyal Customers
16062,9,4,1153.62,5,4,4,544,Champions
16063,259,1,335.32,1,2,2,122,Lost
16065,364,1,372.09,1,2,2,122,Lost
16066,16,5,1521.87,4,4,4,444,Champions
16070,21,2,852.15,4,3,3,433,Loyal Customers
16071,44,1,326.24,3,2,2,322,Need Attention
16072,287,1,584.3199999999999,1,2,3,123,Cant Lose
16073,296,1,122.39999999999999,1,2,1,121,Lost
16076,2,10,2234.73,5,5,5,555,Champions
16078,283,1,79.2,1,2,1,121,Lost
16079,16,3,1352.0,4,4,4,444,Champions
16080,81,2,217.16,2,3,1,231,At Risk
16081,55,5,2806.9,3,4,5,345,Loyal Customers
16083,100,2,1317.62,2,3,4,234,At Risk
16084,298,1,436.18,1,2,2,122,Lost
16085,22,5,981.51,4,4,4,444,Champions
16086,58,5,1121.39,3,4,4,344,Loyal Customers
16091,154,2,315.06,2,3,2,232,At Risk
16092,114,3,817.86,2,4,3,243,At Risk
16093,106,1,17.0,2,2,1,221,Lost
16094,11,4,1078.23,5,4,4,544,Champions
16096,263,1,320.62,1,2,2,122,Lost
16097,239,1,185.04999999999998,1,2,1,121,Lost
16098,87,7,2005.63,2,5,4,254,At Risk
16099,49,3,731.9,3,4,3,343,Loyal Customers
16101,70,1,1290.7,3,2,4,324,Others
16102,41,3,1842.14,3,4,4,344,Loyal Customers
16103,6,6,1429.64,5,5,4,554,Champions
16104,61,1,302.36,3,2,2,322,Need Attention
16105,248,1,336.96,1,2,2,122,Lost
16106,65,1,108.38,3,2,1,321,Need Attention
16107,17,7,3204.1600000000003,4,5,5,455,Champions
16108,84,1,842.5,2,2,3,223,Cant Lose
16109,218,2,611.88,1,3,3,133,At Risk
16110,44,3,1337.48,3,4,4,344,Loyal Customers
16112,142,4,195.73999999999998,2,4,1,241,At Risk
16113,182,1,161.38,1,2,1,121,Lost
16114,170,1,135.75000000000003,2,2,1,221,Lost
16115,9,8,1667.97,5,5,4,554,Champions
16116,211,1,612.78,1,2,3,123,Cant Lose
16117,189,1,232.21,1,2,1,121,Lost
16119,7,2,423.36,5,3,2,532,Others
16120,58,4,1309.14,3,4,4,344,Loyal Customers
16121,56,2,867.11,3,3,3,333,Loyal Customers
16122,72,4,684.4200000000001,2,4,3,243,At Risk
16123,51,1,307.78,3,2,2,322,Need Attention
16124,316,1,249.0,1,2,1,121,Lost
16125,366,1,289.35,1,2,2,122,Lost
16126,28,4,6287.77,4,4,5,445,Champions
16127,38,1,656.25,3,2,3,323,Others
16128,17,5,1880.22,4,4,4,444,Champions
16131,51,6,3506.54,3,5,5,355,Loyal Customers
16133,3,33,14589.04,5,5,5,555,Champions
16134,21,2,618.09,4,3,3,433,Loyal Customers
16135,262,1,517.55,1,2,3,123,Cant Lose
16136,59,3,709.38,3,4,3,343,Loyal Customers
16139,18,3,635.41,4,4,3,443,Loyal Customers
16140,65,2,725.18,3,3,3,333,Loyal Customers
16141,87,1,620.4,2,2,3,223,Cant Lose
16142,249,1,535.34,1,2,3,123,Cant Lose
16143,2,6,2424.94,5,5,5,555,Champions
16144,246,1,175.2,1,2,1,121,Lost
16145,8,11,3799.4900000000002,5,5,5,555,Champions
16146,156,3,734.13,2,4,3,243,At Risk
16147,133,1,375.0,2,2,2,222,Lost
16148,295,1,76.32000000000001,1,2,1,121,Lost
16149,4,2,280.52,5,3,2,532,Others
16150,42,5,2053.02,3,4,4,344,Loyal Customers
